juv_other_count,score_text,priors_count,juv_misd_count,juvenile_total,sex,age_cat,id,c_charge_degree,two_year_recid,juv_fel_count,age_in_months,race,prior_offenses,age,decile_score
0,High,2.0,0,0.0,Male,25 - 45,1961,F,1,0.0,312.0, Caucasian,2.0,26.0,8
0,Low,0.0,0,0.0,Female,25 - 45,10050,F,0,0.0,408.0,Other,0.0,34.0,2
0,Medium,2.0,0,0.0,Male,25 - 45,4559,M,1,0.0,492.0,African-American,2.0,41.0,6
0,Low,6.0,0,0.0,Female,25 - 45,10425,M,1,0.0,396.0,African-American,6.0,33.0,1
0,Medium,2.0,0,0.0,Female,Less than 25,5067,,1,0.0,288.0,African-American,2.0,24.0,6
0,Low,0.0,0,0.0,Female,25 - 45,3136,M,0,0.0,396.0,Caucasian,0.0,33.0,1
0,Low,0.0,0,0.0,MALE,Less than 25,8845,,0,0.0,252.0,Other,0.0,21.0,4
1,Medium,1.0,0,1.0,Male,Less than 25,6103,,1,0.0,252.0,African-American,1.0,21.0,7
0,Medium,2.0,0,0.0,Male,25 - 45,7024,F,0,0.0,336.0,Caucasian,2.0,28.0,7
0,Low,0.0,0,0.0,Male,Greater than 45,10330,M,0,0.0,804.0,Caucasian,0.0,67.0,1
0,Low,0.0,0,0.0,Male,Less than 25,5281,M,0,0.0,276.0,Hispanic,0.0,23.0,3
0,Low,0.0,0,-1.0,Male,25 - 45,522,Felony,0,-1.0,444.0,Caucasian,0.0,37.0,1
0,Low,1.0,0,0.0,Female,25 - 45,5728,F,0,0.0,360.0,African-American,1.0,30.0,2
1,Medium,9.0,0,1.0,Male,25 - 45,2609,F,0,0.0,300.0,African-American,9.0,25.0,7
1,Low,4.0,0,1.0,Male,Less than 25,4,F,1,0.0,288.0,African-American,4.0,24.0,4
1,Medium,1.0,0,2.0,Male,Less than 25,3710,F,1,1.0,228.0,African-American,1.0,19.0,7
2,Low,1.0,0,2.0,Male,Less than 25,1655,,1,0.0,288.0,African-American,1.0,24.0,2
0,Medium,6.0,0,0.0,Male,25 - 45,8520,F,1,0.0,348.0,African-American,6.0,29.0,6
0,Low,1.0,0,0.0,Male,25 - 45,1884,F,0,0.0,324.0,Other,1.0,27.0,4
0,High,,0,0.0,Male,Greater than 45,4111,M,0,0.0,672.0,African-American,,56.0,8
0,Low,0.0,0,0.0,Female,25 - 45,6148,M,0,0.0,324.0,African-American,0.0,27.0,2
0,Low,2.0,0,0.0,Male,Greater than 45,3660,F,0,0.0,552.0,Other,2.0,46.0,3
0,Low,14.0,0,0.0,Male,25 - 45,2736,F,1,0.0,432.0,Caucasian,14.0,36.0,4
0,Low,1.0,0,0.0,Male,25 - 45,5917,M,1,0.0,384.0,African-American,1.0,32.0,4
0,Low,0.0,0,0.0,Male,25 - 45,4088,F,0,0.0,420.0,African-American,0.0,35.0,3
0,Low,4.0,0,0.0,Male,Greater than 45,617,F,0,0.0,720.0,Other,4.0,60.0,1
1,Medium,12.0,0,1.0,Male,25 - 45,10919,M,1,,420.0,African-American,12.0,35.0,6
0,Low,2.0,0,0.0,Male,Greater than 45,3205,M,0,0.0,588.0,Caucasian,2.0,49.0,1
0,Low,0.0,0,0.0,Male,Less than 25,9597,m,0,0.0,264.0,Caucasian,0.0,22.0,4
0,Low,0.0,0,0.0,MALE,25 - 45,7043,F,0,0.0,312.0,African-American,0.0,26.0,3
0,Low,2.0,0,0.0,Male,25 - 45,3314,F,0,0.0,360.0,Caucasian,2.0,30.0,4
0,Low,0.0,0,0.0,Male,25 - 45,6756,F,1,0.0,384.0,Caucasian,0.0,32.0,1
0,Low,2.0,0,0.0,Male,25 - 45,3535,F,0,0.0,384.0,Caucasian,2.0,32.0,2
0,Medium,0.0,0,0.0,Male,Less than 25,3629,F,1,,252.0,African-American,0.0,21.0,7
0,High,0.0,0,0.0,Male,Less than 25,7391,F,1,0.0,252.0,African-American,0.0,21.0,9
0,Low,20.0,0,0.0,Male,Greater than 45,7003,M,1,0.0,732.0,African-American,20.0,61.0,2
0,Low,0.0,0,0.0,Male,Greater than 45,7943,M,0,0.0,624.0,Hispanic,0.0,52.0,1
0,low,3.0,0,0.0,Male,Greater than 45,1794,F,0,0.0,588.0,African-American,3.0,49.0,2
0,Low,0.0,0,0.0,Male,25 - 45,8032,M,0,0.0,492.0,Caucasian,0.0,41.0,1
0,low,1.0,0,0.0,Male,Greater than 45,5494,M,1,0.0,636.0,Hispanic,1.0,53.0,1
0,low,0.0,0,0.0,Male,25 - 45,6981,F,1,0.0,468.0,Caucasian,0.0,39.0,1
0,Medium,8.0,0,0.0,male,Greater than 45,9512,M,0,0.0,732.0,African-American,8.0,61.0,6
0,Low,2.0,0,0.0,?,Greater than 45,1049,F,0,0.0,636.0,Caucasian,2.0,53.0,1
0,High,6.0,0,0.0,Male,25 - 45,5627,F,1,0.0,420.0,African-American,6.0,35.0,8
0,Low,1.0,0,0.0,Male,Greater than 45,8842,F,0,,552.0,Caucasian,1.0,46.0,3
1,High,4.0,3,4.0,Female,Less than 25,3817,m,1,0.0,252.0,African-American,4.0,21.0,8
0,Low,0.0,0,0.0,Male,25 - 45,6360,F,0,0.0,468.0,Caucasian,0.0,39.0,3
0,Medium,12.0,0,0.0,Male,25 - 45,7387,F,0,0.0,516.0,Caucasian,12.0,43.0,6
0,Medium,15.0,0,0.0,Male,25 - 45,7108,M,1,0.0,396.0,African-American,15.0,33.0,5
0,High,0.0,0,0.0,Male,25 - 45,4651,F,0,0.0,456.0,African-American,0.0,38.0,8
0,Low,4.0,0,0.0,Male,Greater than 45,3156,F,0,0.0,588.0,Caucasian,4.0,49.0,1
0,High,1.0,0,0.0,Male,Less than 25,1433,F,0,0.0,252.0,African-American,1.0,21.0,8
0,Low,2.0,0,0.0,Female,25 - 45,7400,M,0,0.0,360.0,African-American,2.0,30.0,3
0,Low,0.0,0,0.0,Male,Less than 25,681,M,0,0.0,288.0,Caucasian,0.0,24.0,1
0,Low,2.0,0,0.0,Male,Greater than 45,10865,F,0,0.0,888.0,Caucasian,2.0,74.0,1
0,Medium,1.0,0,0.0,Male,25 - 45,7818,F,0,0.0,492.0,Caucasian,1.0,41.0,5
0,Medium,5.0,0,0.0,Male,25 - 45,8248,M,1,0.0,336.0,Caucasian,5.0,28.0,7
0,High,4.0,0,1.0,Female,Less than 25,3479,F,1,1.0,252.0,African-American,4.0,21.0,10
0,Medium,2.0,0,0.0,Female,Less than 25,2494,F,1,0.0,276.0,African-American,2.0,23.0,7
0,High,7.0,0,0.0,Male,25 - 45,6497,M,1,0.0,348.0,African-American,7.0,29.0,8
0,Low,0.0,0,0.0,MALE,25 - 45,10979,M,0,0.0,516.0,African-American,0.0,43.0,1
0,Low,1.0,0,0.0,Male,Less than 25,9667,F,1,0.0,264.0,Caucasian,1.0,22.0,4
0,Low,2.0,0,0.0,Male,25 - 45,9527,M,0,0.0,432.0,African-American,2.0,36.0,2
0,LOW,1.0,0,0.0,Male,Greater than 45,9012,M,0,0.0,,Caucasian,1.0,,1
0,high,15.0,0,0.0,Male,25 - 45,1039,F,1,0.0,360.0,African-American,15.0,30.0,9
0,Low,0.0,0,0.0,Male,25 - 45,10404,M,0,0.0,360.0,hispanic,0.0,30.0,3
0,High,1.0,0,0.0,Male,Less than 25,1846,F,0,0.0,240.0,African-American,1.0,20.0,9
2,Low,1.0,0,2.0,Male,Less than 25,4763,F,0,,288.0,Caucasian,1.0,24.0,3
0,Low,2.0,0,0.0,Male,25 - 45,4430,M,1,0.0,300.0,HISPANIC,2.0,25.0,3
0,Low,6.0,0,0.0,Male,25 - 45,1062,F,0,0.0,444.0,African-American,6.0,37.0,3
0,Low,2.0,0,0.0,Female,25 - 45,6425,F,0,0.0,360.0,AFRICAN-AMERICAN,2.0,30.0,2
0,Low,0.0,0,0.0,Male,Less than 25,3546,F,0,0.0,276.0,Hispanic,0.0,23.0,2
0,High,0.0,0,0.0,Male,25 - 45,2852,F,0,0.0,300.0,African-American,0.0,25.0,8
0,Low,0.0,0,0.0,Male,Less than 25,9458,M,1,0.0,276.0,African-American,0.0,23.0,3
0,High,5.0,0,0.0,Female,25 - 45,10859,F,0,0.0,336.0,African-American,5.0,28.0,8
0,Medium,2.0,0,0.0,Male,25 - 45,3165,F,1,0.0,456.0,Caucasian,2.0,38.0,5
0,Medium,5.0,0,0.0,Male,Less than 25,2211,Felony,1,0.0,288.0,African-American,5.0,24.0,7
0,Medium,2.0,0,0.0,Male,25 - 45,2279,M,0,0.0,420.0,African-American,2.0,35.0,7
0,Low,0.0,0,0.0,Male,Less than 25,9079,F,1,0.0,264.0,Hispanic,0.0,22.0,4
1,Medium,8.0,0,1.0,Female,25 - 45,9609,m,1,0.0,384.0,Hispanic,8.0,32.0,5
0,Medium,1.0,0,0.0,Male,25 - 45,5598,F,0,0.0,312.0,Hispanic,1.0,26.0,5
0,Medium,3.0,0,0.0,Male,Less than 25,2584,F,0,0.0,276.0,African-American,3.0,23.0,7
0,Low,1.0,0,0.0,Male,Less than 25,7224,F,1,0.0,288.0,African-American,1.0,24.0,3
0,High,0.0,0,0.0,Female,Less than 25,1152,M,0,0.0,276.0,Other,0.0,23.0,10
0,LOW,1.0,0,0.0,Male,Less than 25,9239,F,1,,276.0,African-American,1.0,23.0,4
0,Low,,0,0.0,Male,Greater than 45,2691,M,0,0.0,648.0,African-American,,54.0,1
0,Medium,6.0,0,0.0,Male,25 - 45,3972,M,0,0.0,372.0,Caucasian,6.0,31.0,7
0,Medium,11.0,1,1.0,FEMALE,25 - 45,6521,F,1,0.0,468.0,Caucasian,11.0,39.0,6
0,Low,0.0,0,0.0,Female,25 - 45,9960,M,0,0.0,300.0,African-American,0.0,25.0,2
0,High,13.0,1,1.0,Male,25 - 45,2885,F,1,0.0,444.0,African-American,13.0,37.0,8
0,Low,0.0,0,0.0,Male,Greater than 45,8087,M,1,0.0,684.0,Caucasian,0.0,57.0,1
0,High,1.0,1,1.0,Male,Less than 25,1765,M,0,0.0,276.0,African-American,1.0,23.0,10
0,Low,,0,0.0,FEMALE,Greater than 45,2595,M,0,0.0,564.0,Hispanic,,47.0,1
0,Low,4.0,0,0.0,MALE,Greater than 45,7655,F,0,0.0,660.0,Other,4.0,55.0,1
0,Low,3.0,0,0.0,Male,25 - 45,3304,F,0,0.0,480.0,African-American,3.0,40.0,2
0,Low,8.0,0,0.0,Male,Greater than 45,1566,F,0,0.0,672.0,African-American,8.0,56.0,3
0,Low,5.0,0,0.0,Male,25 - 45,2896,F,1,0.0,336.0,African-American,5.0,28.0,4
0,Low,0.0,0,0.0,Male,Greater than 45,7203,F,0,0.0,672.0,African-American,0.0,56.0,1
0,Medium,0.0,0,0.0,Male,25 - 45,5654,F,0,0.0,504.0,African-American,0.0,42.0,5
0,Low,13.0,0,0.0,Male,Greater than 45,5863,F,1,0.0,600.0,African-American,13.0,50.0,1
0,High,17.0,0,0.0,Female,Greater than 45,9202,F,0,0.0,576.0,Caucasian,17.0,48.0,8
0,Low,0.0,0,0.0,Male,25 - 45,9511,F,0,0.0,360.0,Hispanic,0.0,30.0,1
0,High,0.0,0,0.0,Female,25 - 45,7904,m,0,0.0,396.0,African-American,0.0,33.0,9
0,Low,0.0,0,0.0,Male,25 - 45,3267,M,0,0.0,324.0,African-American,0.0,27.0,2
0,High,6.0,0,0.0,Male,25 - 45,4979,F,1,0.0,504.0,AFRICAN-AMERICAN,6.0,42.0,8
0,Medium,0.0,0,0.0, Male,25 - 45,821,F,0,0.0,420.0,African-American,0.0,35.0,7
0,Low,0.0,0,0.0,Female,25 - 45,6491,M,1,0.0,516.0,Caucasian,0.0,43.0,1
0,Medium,3.0,0,0.0,Male,25 - 45,5253,F,1,0.0,396.0, Caucasian,3.0,33.0,7
0,Medium,2.0,0,0.0,Male,Greater than 45,8002,M,0,0.0,552.0,African-American,2.0,46.0,7
0,Medium,5.0,0,0.0,Male,25 - 45,9043,F,1,0.0,384.0,Caucasian,5.0,32.0,5
0,Low,0.0,0,0.0,n/a,25 - 45,4900,F,0,0.0,480.0,Other,0.0,40.0,1
0,Low,0.0,0,0.0,Male,25 - 45,3869,M,0,0.0,312.0,African-American,0.0,26.0,4
1,Low,8.0,0,1.0,Male,25 - 45,3032,Felony,0,0.0,384.0,African-American,8.0,32.0,4
0,Low,1.0,0,0.0,Male,Less than 25,10293,F,0,0.0,276.0,CAUCASIAN,1.0,23.0,3
0,Low,3.0,0,0.0,Male,Greater than 45,428,F,0,0.0,552.0,Caucasian,3.0,46.0,4
0,Low,1.0,0,0.0,Female,25 - 45,1328,M,0,0.0,312.0,African-American,1.0,26.0,2
0,High,21.0,2,2.0,Male,25 - 45,4935,F,0,0.0,336.0,African-American,21.0,28.0,10
0,Low,0.0,0,0.0,Male,25 - 45,7802,M,1,0.0,324.0,Hispanic,0.0,27.0,2
0,Low,3.0,0,0.0,Male,Greater than 45,9654,Felony,1,0.0,576.0,African-American,3.0,48.0,2
0,Low,6.0,0,0.0,Male,Greater than 45,7797,M,1,0.0,828.0,Caucasian,6.0,69.0,1
0,High,2.0,0,0.0,Male,Less than 25,6955,F,1,0.0,252.0,African-American,2.0,21.0,9
0,Low,0.0,0,0.0,Male,25 - 45,5969,M,1,0.0,396.0,Caucasian,0.0,33.0,3
0,Medium,0.0,0,0.0,Male,25 - 45,6631,F,1,0.0,516.0,African-American,0.0,43.0,5
0,High,1.0,0,0.0,Male,Less than 25,8154,m,0,0.0,276.0,African-American,1.0,23.0,8
1,Low,6.0,0,1.0, Male,25 - 45,8041,F,1,0.0,324.0,Hispanic,6.0,27.0,4
0,Low,4.0,0,0.0,Male,Greater than 45,8318,F,0,0.0,648.0,African-American,4.0,54.0,1
0,Medium,6.0,0,0.0,Male,25 - 45,3603,F,1,0.0,360.0,African-American,6.0,30.0,6
0,Low,0.0,0,0.0,Male,Less than 25,1742,M,1,0.0,240.0,Other,0.0,20.0,4
0,Low,0.0,0,0.0,Male,25 - 45,5015,M,1,0.0,300.0,Caucasian,0.0,25.0,2
0,High,11.0,0,0.0,Male,Less than 25,5825,F,1,0.0,288.0,African-American,11.0,24.0,9
1,Low,1.0,0,1.0,?,Less than 25,2045,M,0,0.0,264.0,Caucasian,1.0,22.0,3
0,Low,,0,0.0,female,Greater than 45,7032,M,0,0.0,696.0,Caucasian,,58.0,2
0,Low,0.0,0,0.0,Male,Greater than 45,2935,M,0,0.0,828.0,Caucasian,0.0,69.0,1
0,High,0.0,0,0.0,Male,Less than 25,10292,F,0,0.0,252.0,African-American,0.0,21.0,8
0,Medium,7.0,0,0.0,Male,25 - 45,9492,M,0,0.0,456.0,African-American,7.0,38.0,6
0,Low,0.0,0,0.0,Male,Greater than 45,1009,F,0,0.0,624.0,Hispanic,0.0,52.0,1
0,Medium,1.0,0,0.0,Male,Less than 25,6936,F,1,0.0,276.0,African-American,1.0,23.0,6
0,Low,0.0,0,0.0,Female,25 - 45,8976,F,0,0.0,516.0,Caucasian,0.0,43.0,1
0,Medium,0.0,0,0.0,Female,Less than 25,3508,F,0,0.0,240.0,African-American,0.0,20.0,5
0,Low,4.0,0,0.0,Male,25 - 45,4063,F,1,0.0,336.0,Caucasian,4.0,28.0,4
0,Low,1.0,0,0.0,Male,Greater than 45,493,F,0,0.0,540.0,African-American,1.0,45.0,1
0,Low,0.0,0,0.0,Male,25 - 45,10377,F,0,0.0,492.0,Caucasian,0.0,41.0,1
0,High,10.0,4,4.0,Male,25 - 45,1141,M,0,0.0,468.0,African-American,10.0,39.0,9
0,Medium,1.0,0,0.0,Male,25 - 45,856,F,0,0.0,492.0,Caucasian,1.0,41.0,6
0,High,0.0,0,0.0,Male,25 - 45,3112,F,0,0.0,420.0,African-American,0.0,35.0,8
0,Low,1.0,0,0.0,MALE,Less than 25,3818,M,0,0.0,276.0,African-American,1.0,23.0,4
0,High,1.0,0,0.0,Male,Less than 25,9173,F,0,0.0,252.0,Caucasian,1.0,21.0,8
0,Low,0.0,0,0.0,Female ,25 - 45,7895,m,0,0.0,516.0,Caucasian,0.0,43.0,1
0,Medium,3.0,0,0.0,Female,25 - 45,1195,F,0,0.0,444.0,African-American,3.0,37.0,7
2,Medium,1.0,1,3.0,Male,Less than 25,8132,F,0,,264.0,African-American,1.0,22.0,5
0,High,19.0,0,0.0,Male,Greater than 45,4476,F,1,0.0,720.0,African-American,19.0,60.0,8
0,Low,10.0,0,0.0,Male,Greater than 45,4959,M,1,0.0,672.0,Hispanic,10.0,56.0,2
1,High,12.0,0,1.0,Male,25 - 45,1709,M,1,0.0,396.0,African-American,12.0,33.0,9
0,Low,,0,0.0,Female,Greater than 45,8551,F,0,0.0,552.0,Caucasian,,46.0,1
0,High,N/A,0,0.0,Male,25 - 45,4320,F,0,0.0,408.0,African-American,N/A,34.0,9
0,Low,0.0,0,0.0,Male,Less than 25,45,F,0,0.0,660.0,Caucasian,0.0,55.0,1
0,Low,3.0,0,0.0,Female,25 - 45,10387,F,1,0.0,516.0,African-American,3.0,43.0,2
0,Low,8.0,0,0.0,Male,Greater than 45,2470,F,0,0.0,612.0,African-American,8.0,51.0,2
0,Low,1.0,0,0.0,Male,25 - 45,2061,F,1,0.0,396.0,African American,1.0,33.0,2
0,Low,0.0,0,0.0,Female,Greater than 45,4438,M,0,0.0,732.0,Caucasian,0.0,61.0,1
1,Medium,12.0,0,1.0,Male,25 - 45,9452,M,1,0.0,336.0,African-American,12.0,28.0,7
0,High,1.0,0,0.0,Male,Less than 25,7406,,1,0.0,264.0,African-American,1.0,22.0,9
0,High,11.0,1,5.0,Male,25 - 45,2793,F,0,4.0,360.0,African-American,11.0,30.0,10
0,Low,,0,0.0,Male,Greater than 45,3055,F,0,0.0,732.0,African-American,,61.0,2
0,Low,2.0,0,0.0, Male,25 - 45,7585,M,0,0.0,408.0,Other,2.0,34.0,1
0,Medium,1.0,0,0.0,Female,Less than 25,2521,f,0,0.0,288.0,African-American,1.0,24.0,5
0,low,0.0,0,0.0,Female,25 - 45,6769,F,0,0.0,480.0,Caucasian,0.0,40.0,2
0,Medium,11.0,0,0.0, Male,25 - 45,9112,F,1,0.0,372.0,Caucasian,11.0,31.0,7
0,Low,3.0,0,0.0,Male,25 - 45,4385,M,1,0.0,324.0,African-American,3.0,27.0,3
0,Low,2.0,0,0.0,Male,25 - 45,111,F,0,0.0,480.0,African-American,2.0,40.0,2
0,Low,0.0,0,0.0,Female,25 - 45,2679,M,0,0.0,516.0,Caucasian,0.0,43.0,2
0,High,5.0,0,0.0,Male,25 - 45,9160,M,0,0.0,300.0,African American,5.0,25.0,9
0,Low,7.0,0,0.0,Female,25 - 45,3115,M,0,0.0,480.0,African-American,7.0,40.0,4
0,Low,1.0,0,0.0,Female,Greater than 45,3261,F,0,0.0,588.0,Caucasian,1.0,49.0,1
0,Low,2.0,0,0.0,Male,25 - 45,10276,F,1,,348.0,African-American,2.0,29.0,1
0,Medium,15.0,0,0.0,Male,Greater than 45,4481,F,0,0.0,564.0,African-American,15.0,47.0,7
0,Low,0.0,0,0.0,Male,25 - 45,3439,F,0,0.0,432.0,Caucasian,0.0,36.0,1
0,Low,4.0,0,0.0,Male,Greater than 45,9879,M,1,0.0,672.0,African-American,4.0,56.0,3
0,Medium,4.0,0,2.0,Female,25 - 45,5779,M,1,2.0,432.0,African-American,4.0,36.0,6
0,Medium,2.0,0,0.0,Male,25 - 45,9817,F,1,0.0,312.0,-,2.0,26.0,5
0,High,1.0,0,0.0,Male,Less than 25,3440,M,1,,276.0,African-American,1.0,23.0,8
0,Low,4.0,0,0.0,Male,25 - 45,8701,F,1,0.0,516.0,African-American,4.0,43.0,1
0,High,3.0,0,0.0,Male,25 - 45,4048,F,1,0.0,396.0,Caucasian,3.0,33.0,8
0,Low,0.0,0,0.0,Male,Less than 25,4179,,1,,264.0,African-American,0.0,22.0,3
0,Low,3.0,0,0.0,Male,25 - 45,10390,f,1,0.0,348.0,Caucasian,3.0,29.0,4
0,Low,1.0,0,0.0,Male,25 - 45,4948,F,0,0.0,348.0,Caucasian,1.0,29.0,4
0,Low,1.0,1,1.0,Male,Less than 25,10581,M,1,0.0,252.0,African-American,1.0,21.0,4
0,Medium,10.0,1,1.0,Male,25 - 45,1125,F,1,0.0,408.0,African-American,10.0,34.0,7
0,Low,5.0,0,0.0,Male,25 - 45,9283,F,1,0.0,480.0,Caucasian,5.0,40.0,1
0,Low,0.0,0,0.0,male,25 - 45,2168,M,0,0.0,420.0,Hispanic,0.0,35.0,3
0,Low,0.0,0,0.0,Male,25 - 45,1872,M,0,0.0,420.0,African-American,0.0,35.0,1
0,High,0.0,0,0.0,Male,Less than 25,5915,F,1,0.0,276.0,Caucasian,0.0,23.0,9
0,High,19.0,0,0.0,Male,25 - 45,1396,F,1,0.0,384.0,African-American,19.0,32.0,10
0,Low,0.0,0,0.0,Male,25 - 45,2608,M,1,0.0,312.0,African-American,0.0,26.0,3
0,Medium,0.0,0,0.0,n/a,25 - 45,4857,F,1,0.0,372.0,African-American,0.0,31.0,5
0,Low,2.0,0,0.0,Male,25 - 45,8405,F,0,0.0,480.0,African-American,2.0,40.0,4
0,Low,0.0,0,0.0,Male,Less than 25,5001,M,1,0.0,276.0,African-American,0.0,23.0,2
0,Medium,6.0,0,0.0,Male,25 - 45,6145,M,0,0.0,444.0,African-American,6.0,37.0,6
0,Medium,4.0,0,0.0,Male,25 - 45,5611,M,1,0.0,348.0,Other,4.0,29.0,5
0,LOW,4.0,0,0.0,Male,25 - 45,8184,F,1,0.0,432.0,Caucasian,4.0,36.0,2
0,Medium,1.0,0,0.0,Male,Less than 25,8830,f,1,0.0,252.0,African-American,1.0,21.0,7
0,Low,0.0,0,0.0,Male,25 - 45,3218,M,0,0.0,312.0,Other,0.0,26.0,4
0,Medium,4.0,0,0.0,Male,25 - 45,10367,F,1,0.0,384.0,African-American,4.0,32.0,6
0,Low,0.0,0,0.0,Male,Less than 25,4950,Felony,0,0.0,288.0,African-American,0.0,24.0,4
0,Low,1.0,0,0.0,Male,Greater than 45,1550,F,0,0.0,720.0,Caucasian,1.0,60.0,1
0,Low,0.0,0,0.0,Male,Greater than 45,6023,F,0,0.0,648.0,Other,0.0,54.0,1
0,Low,0.0,0,0.0,Male,Greater than 45,4031,M,0,0.0,636.0,African-American,0.0,53.0,1
0,LOW,0.0,0,0.0,Male,25 - 45,1618,F,0,0.0,420.0,Other,0.0,35.0,1
3,Medium,9.0,0,3.0,Male,25 - 45,8004,F,1,0.0,372.0,Caucasian,9.0,31.0,6
0,Low,0.0,0,0.0,Male,Less than 25,9459,,0,0.0,288.0,Other,0.0,24.0,3
0,MEDIUM,4.0,0,0.0,Male,25 - 45,6563,M,1,0.0,372.0,Caucasian,4.0,31.0,7
0,High,1.0,0,0.0,Male,25 - 45,1588,M,1,0.0,420.0,-,1.0,35.0,10
1,Medium,1.0,0,1.0,Male,25 - 45,108,F,1,0.0,324.0,Caucasian,1.0,27.0,6
0,Medium,0.0,0,0.0,Male,Less than 25,7674,M,1,0.0,288.0,African-American,0.0,24.0,5
0,Medium,6.0,0,0.0,Male,25 - 45,4887,F,1,0.0,348.0,Caucasian,6.0,29.0,5
0,Low,3.0,0,0.0,Male,25 - 45,6021,M,1,0.0,396.0,Caucasian,3.0,33.0,4
0,Low,0.0,0,0.0,Male,25 - 45,3342,M,1,0.0,504.0,African-American,0.0,42.0,1
0,Low,1.0,0,0.0,Male,25 - 45,4783,F,1,0.0,372.0,Caucasian,1.0,31.0,4
0,Low,0.0,0,0.0,Male,25 - 45,1568,F,1,0.0,408.0,Other,0.0,34.0,2
0,Medium,4.0,0,0.0,Male,Less than 25,4990,,1,0.0,276.0,Caucasian,4.0,23.0,5
0,Low,0.0,0,0.0,Female,25 - 45,7636,M,0,0.0,456.0,African-American,0.0,38.0,2
0,Low,1.0,0,0.0,Male,25 - 45,384,M,0,0.0,348.0,African-American,1.0,29.0,3
0,medium,0.0,0,0.0,Male,25 - 45,1929,M,1,0.0,312.0,Hispanic,0.0,26.0,5
0,Medium,8.0,0,0.0,Male,25 - 45,4202,Misdemeanor,1,0.0,456.0,African-American,8.0,38.0,6
1,High,4.0,1,3.0,Male,25 - 45,1895,F,1,1.0,348.0,African-American,4.0,29.0,10
0,Low,0.0,0,0.0,Male,25 - 45,1481,F,0,0.0,348.0,African-American,0.0,29.0,1
0,Low,,0,0.0,Male,Greater than 45,10493,M,0,0.0,744.0,Other,,62.0,1
0,low,0.0,0,0.0,Female,Greater than 45,5686,M,0,0.0,564.0,Caucasian,0.0,47.0,1
0,Low,0.0,0,0.0,Male,25 - 45,8407,F,1,0.0,336.0,-,0.0,28.0,3
0,High,7.0,0,0.0,Male,25 - 45,5103,F,0,0.0,360.0,Hispanic,7.0,30.0,9
0,Low,1.0,0,0.0,Male,25 - 45,8056,M,0,0.0,432.0,African-American,1.0,36.0,1
0,High,19.0,0,0.0,Male,25 - 45,3449,M,1,0.0,432.0,African-American,19.0,36.0,8
0,medium,1.0,0,0.0,Male,25 - 45,7044,F,0,0.0,300.0,African-American,1.0,25.0,5
0,Medium,0.0,0,0.0,Male,Less than 25,4735,,0,0.0,276.0, African-American,0.0,23.0,7
0,High,6.0,0,0.0,Male,Less than 25,4973,F,1,0.0,276.0,African-American,6.0,23.0,9
0,Low,0.0,0,0.0, Male,25 - 45,8841,F,1,0.0,456.0, African-American,0.0,38.0,3
0,Low,,0,0.0,Male,Greater than 45,2460,F,1,0.0,696.0,Caucasian,,58.0,4
1,HIGH,9.0,0,2.0,Male,25 - 45,8354,F,1,1.0,348.0,Caucasian,9.0,29.0,8
0,Low,0.0,0,0.0,Male,Greater than 45,4469,M,0,0.0,696.0,Caucasian,0.0,58.0,1
0,High,15.0,1,1.0,Male,25 - 45,9256,F,1,0.0,384.0,Caucasian,15.0,32.0,9
0,Low,1.0,0,0.0,Male,25 - 45,8621,F,0,0.0,408.0,African-American,1.0,34.0,2
0,high,15.0,0,0.0,Male,25 - 45,7373,F,1,0.0,480.0,African-American,15.0,40.0,9
0,Low,1.0,0,0.0, Male,Greater than 45,5324,F,1,0.0,696.0,Caucasian,1.0,58.0,1
0,LOW,2.0,0,0.0,Male,25 - 45,7945,F,0,0.0,312.0,Caucasian,2.0,26.0,2
1,High,1.0,0,1.0,Male,Less than 25,3369,F,1,0.0,252.0,African-American,1.0,21.0,9
1,High,7.0,0,1.0,Male,25 - 45,7253,M,1,0.0,312.0,African-American,7.0,26.0,8
0,Medium,2.0,0,0.0,Female,25 - 45,512,F,0,0.0,300.0,African-American,2.0,25.0,6
0,Medium,5.0,0,0.0,Male,25 - 45,3475,f,0,0.0,516.0,Caucasian,5.0,43.0,5
0,Low,1.0,0,0.0,Male,25 - 45,7834,F,0,0.0,396.0,African-American,1.0,33.0,2
1,High,8.0,0,1.0,male,25 - 45,10173,M,1,0.0,360.0,African-American,8.0,30.0,8
0,low,1.0,0,0.0,Male,25 - 45,2946,F,0,0.0,300.0,Caucasian,1.0,25.0,3
0,High,9.0,0,0.0,Male,25 - 45,1791,F,1,0.0,336.0,African-American,9.0,28.0,8
0,Low,3.0,0,0.0,Male,25 - 45,9298,M,0,0.0,444.0,Hispanic,3.0,37.0,4
0,Low,12.0,0,0.0,Male,25 - 45,8729,F,0,0.0,432.0,Caucasian,12.0,36.0,1
0,Low,0.0,0,0.0,male,25 - 45,3295,M,0,0.0,528.0,Hispanic,0.0,44.0,1
2,Medium,6.0,0,2.0,Male,25 - 45,605,F,0,0.0,312.0,African-American,6.0,26.0,7
0,Medium,4.0,0,0.0,Female,25 - 45,1181,F,0,0.0,420.0, African-American,4.0,35.0,5
1,High,0.0,0,1.0,Male,Less than 25,4512,,1,0.0,264.0,African-American,0.0,22.0,8
0,Low,,0,0.0,Male,Greater than 45,6198,F,0,0.0,588.0,Caucasian,,49.0,4
